t_s,des_x,des_y,des_z,act_x,act_y,act_z,err_x,err_y,err_z
4.487995266914367676e+01,3.779825759935503404e-01,-9.568743038429447512e-02,4.106221313700086917e-01,3.448468651533168061e-01,-7.029652133603533914e-02,4.126277731361386314e-01,3.313571084023353430e-02,-2.539090904825913597e-02,-2.005641766129939718e-03
4.489968824386596680e+01,3.783464760578017505e-01,-9.601752806560574782e-02,4.106221313700086917e-01,3.457637534569549254e-01,-7.089281615932957470e-02,4.126639211306889488e-01,3.258272260084682515e-02,-2.512471190627617312e-02,-2.041789760680257082e-03
4.491986346244812012e+01,3.787136685152283078e-01,-9.634885125259962102e-02,4.106221313700086917e-01,3.457637534569549254e-01,-7.089281615932957470e-02,4.126639211306889488e-01,3.294991505827338241e-02,-2.545603509327004632e-02,-2.041789760680257082e-03
4.494018173217773438e+01,3.790843985421023521e-01,-9.668152249166758749e-02,4.106221313700086917e-01,3.457637534569549254e-01,-7.089281615932957470e-02,4.126639211306889488e-01,3.332064508514742673e-02,-2.578870633233801279e-02,-2.041789760680257082e-03
4.495998930931091309e+01,3.794404917428022550e-01,-9.699926829150945506e-02,4.106221313700086917e-01,3.457637534569549254e-01,-7.089281615932957470e-02,4.126639211306889488e-01,3.367673828584732965e-02,-2.610645213217988037e-02,-2.041789760680257082e-03
4.497991061210632324e+01,3.798036439975742140e-01,-9.732145791892719833e-02,4.106221313700086917e-01,3.459916319132409490e-01,-7.104836456394428290e-02,4.126739996683452816e-01,3.381201208433326499e-02,-2.627309335498291543e-02,-2.051868298336589902e-03
4.499970412254333496e+01,3.801655085102424447e-01,-9.764059416191431251e-02,4.106221313700086917e-01,3.467509371184241407e-01,-7.156666153333249292e-02,4.127075819833556647e-01,3.341457139181830405e-02,-2.607393262858181959e-02,-2.085450613346973014e-03
4.501996445655822754e+01,3.805277345641246423e-01,-9.795809061159604925e-02,4.106221313700086917e-01,3.467509371184241407e-01,-7.156666153333249292e-02,4.127075819833556647e-01,3.377679744570050158e-02,-2.639142907826355633e-02,-2.085450613346973014e-03
4.503978371620178223e+01,3.808890906053589154e-01,-9.827282342045384755e-02,4.106221313700086917e-01,3.467509371184241407e-01,-7.156666153333249292e-02,4.127075819833556647e-01,3.413815348693477469e-02,-2.670616188712135464e-02,-2.085450613346973014e-03
4.505974531173706055e+01,3.812489321495598493e-01,-9.858420253586198945e-02,4.106221313700086917e-01,3.467509371184241407e-01,-7.156666153333249292e-02,4.127075819833556647e-01,3.449799503113570864e-02,-2.701754100252949653e-02,-2.085450613346973014e-03
4.507978510856628418e+01,3.816087734306184975e-01,-9.889350234878144241e-02,4.106221313700086917e-01,3.469634777132108994e-01,-7.172384414110102857e-02,4.126920833935922017e-01,3.464529571740759817e-02,-2.716965820768041384e-02,-2.069952023583510048e-03
4.509970998764038086e+01,3.819672979353816444e-01,-9.919955382830564217e-02,4.106221313700086917e-01,3.477839126110966461e-01,-7.233058986364590548e-02,4.126322567805974506e-01,3.418338532428499832e-02,-2.686896396465973669e-02,-2.010125410588758932e-03
4.511978411674499512e+01,3.823263818110552159e-01,-9.950391592885199366e-02,4.106221313700086917e-01,3.477839126110966461e-01,-7.233058986364590548e-02,4.126322567805974506e-01,3.454246919995856979e-02,-2.717332606520608818e-02,-2.010125410588758932e-03
4.513978815078735352e+01,3.826838662676009806e-01,-9.980471883344484152e-02,4.106221313700086917e-01,3.477839126110966461e-01,-7.233058986364590548e-02,4.126322567805974506e-01,3.489995365650433445e-02,-2.747412896979893604e-02,-2.010125410588758932e-03
4.515987658500671387e+01,3.830421034355323551e-01,-1.001038995899059397e-01,4.106221313700086917e-01,3.477839126110966461e-01,-7.233058986364590548e-02,4.126322567805974506e-01,3.525819082443570895e-02,-2.777330972626003425e-02,-2.010125410588758932e-03
4.517974734306335449e+01,3.833956799073603983e-01,-1.003969246501989904e-01,4.106221313700086917e-01,3.480203752076026502e-01,-7.246872500846288090e-02,4.126295470226695183e-01,3.537530469975774805e-02,-2.792819964173610947e-02,-2.007415652660826666e-03
4.520005655288696289e+01,3.837508526778916074e-01,-1.006889591200062634e-01,4.106221313700086917e-01,3.488593404094503803e-01,-7.295882611267996698e-02,4.126199328484172479e-01,3.489151226844122711e-02,-2.773013300732629638e-02,-1.997801478408556264e-03
4.521976709365844727e+01,3.841056520357838400e-01,-1.009783213028214999e-01,4.106221313700086917e-01,3.488593404094503803e-01,-7.295882611267996698e-02,4.126199328484172479e-01,3.524631162633345971e-02,-2.801949519014153289e-02,-1.997801478408556264e-03
4.523989486694335938e+01,3.844592854893378320e-01,-1.012643297629399197e-01,4.106221313700086917e-01,3.488593404094503803e-01,-7.295882611267996698e-02,4.126199328484172479e-01,3.559994507988745172e-02,-2.830550365025995274e-02,-1.997801478408556264e-03
4.525983572006225586e+01,3.848112661758897324e-01,-1.015465689351654766e-01,4.106221313700086917e-01,3.488593404094503803e-01,-7.295882611267996698e-02,4.126199328484172479e-01,3.595192576643935212e-02,-2.858774282248550958e-02,-1.997801478408556264e-03
4.527983450889587402e+01,3.851630167596103438e-01,-1.018261483426429193e-01,4.106221313700086917e-01,3.490596082343969120e-01,-7.310170611931603168e-02,4.126186155770354969e-01,3.610340852521343180e-02,-2.872444222332688757e-02,-1.996484207026805180e-03
4.529985618591308594e+01,3.855142188604586684e-01,-1.021027720319255538e-01,4.106221313700086917e-01,3.498261442559889578e-01,-7.364858713667919721e-02,4.126135736489844330e-01,3.568807460446971058e-02,-2.845418489524635663e-02,-1.991442278975741331e-03
4.531993460655212402e+01,3.858641241970758862e-01,-1.023758191386119343e-01,4.106221313700086917e-01,3.498261442559889578e-01,-7.364858713667919721e-02,4.126135736489844330e-01,3.603797994108692837e-02,-2.872723200193273707e-02,-1.991442278975741331e-03
4.533974504470825195e+01,3.862132917507000718e-01,-1.026456965514050551e-01,4.106221313700086917e-01,3.498261442559889578e-01,-7.364858713667919721e-02,4.126135736489844330e-01,3.638714749471111398e-02,-2.899710941472585790e-02,-1.991442278975741331e-03
4.535994815826416016e+01,3.865630360051760528e-01,-1.029133698259254714e-01,4.106221313700086917e-01,3.498261442559889578e-01,-7.364858713667919721e-02,4.126135736489844330e-01,3.673689174918709499e-02,-2.926478268924627424e-02,-1.991442278975741331e-03
4.537985205650329590e+01,3.869084171789626270e-01,-1.031750494777085442e-01,4.106221313700086917e-01,3.500047614250922923e-01,-7.378885391455174136e-02,4.126258060814789741e-01,3.690365575387033470e-02,-2.938619556315680281e-02,-2.003674711470282421e-03
4.539986443519592285e+01,3.872545454606995396e-01,-1.034345967847411507e-01,4.106221313700086917e-01,3.506064562712359889e-01,-7.426136054845917933e-02,4.126670125994452709e-01,3.664808918946355076e-02,-2.917323623628197138e-02,-2.044881229436579240e-03
4.542009019851684570e+01,3.876007847126176631e-01,-1.036914719813279290e-01,4.106221313700086917e-01,3.506064562712359889e-01,-7.426136054845917933e-02,4.126670125994452709e-01,3.699432844138167420e-02,-2.943011143286874964e-02,-2.044881229436579240e-03
4.543977761268615723e+01,3.879453447588505632e-01,-1.039443126124599548e-01,4.106221313700086917e-01,3.506064562712359889e-01,-7.426136054845917933e-02,4.126670125994452709e-01,3.733888848761457435e-02,-2.968295206400077546e-02,-2.044881229436579240e-03
4.545982408523559570e+01,3.882894635133566918e-01,-1.041939993665508546e-01,4.106221313700086917e-01,3.506064562712359889e-01,-7.426136054845917933e-02,4.126670125994452709e-01,3.768300724212070296e-02,-2.993263881809167526e-02,-2.044881229436579240e-03
4.547975015640258789e+01,3.886312916005987272e-01,-1.044391706194456315e-01,4.106221313700086917e-01,3.508647819207883489e-01,-7.441244006185414317e-02,4.126708035412395836e-01,3.776650967981037832e-02,-3.002673055759148835e-02,-2.048672171230891959e-03
4.549978470802307129e+01,3.889731605820950233e-01,-1.046814729647364967e-01,4.106221313700086917e-01,3.517130918916013260e-01,-7.490856678338018992e-02,4.126832525323810286e-01,3.726006869049369730e-02,-2.977290618135630673e-02,-2.061121162372336890e-03
4.551981878280639648e+01,3.893141766126424486e-01,-1.049202289519717973e-01,4.106221313700086917e-01,3.517130918916013260e-01,-7.490856678338018992e-02,4.126832525323810286e-01,3.760108472104112254e-02,-3.001166216859160740e-02,-2.061121162372336890e-03
4.553973126411437988e+01,3.896525917664204197e-01,-1.051542051853395637e-01,4.106221313700086917e-01,3.517130918916013260e-01,-7.490856678338018992e-02,4.126832525323810286e-01,3.793949987481909369e-02,-3.024563840195937381e-02,-2.061121162372336890e-03
4.555981206893920898e+01,3.899928744309856810e-01,-1.053864455207561002e-01,4.106221313700086917e-01,3.517130918916013260e-01,-7.490856678338018992e-02,4.126832525323810286e-01,3.827978253938435493e-02,-3.047787873737591025e-02,-2.061121162372336890e-03
4.558025145530700684e+01,3.903383967945336930e-01,-1.056190983158839247e-01,4.106221313700086917e-01,3.519027557073812762e-01,-7.504305815291927029e-02,4.126701497496456095e-01,3.843564108715241678e-02,-3.057604016296465443e-02,-2.048018379636917796e-03
4.559970211982727051e+01,3.906658757414591676e-01,-1.058366054648344073e-01,4.106221313700086917e-01,3.524698684941762195e-01,-7.544520009583824405e-02,4.126309711872968022e-01,3.819600724728294816e-02,-3.039140536899616329e-02,-2.008839817288110563e-03
4.561980605125427246e+01,3.910012705008720224e-01,-1.060562925707665138e-01,4.106221313700086917e-01,3.524698684941762195e-01,-7.544520009583824405e-02,4.126309711872968022e-01,3.853140200669580295e-02,-3.061109247492826979e-02,-2.008839817288110563e-03
4.564034533500671387e+01,3.913426133209745306e-01,-1.062766201606595989e-01,4.106221313700086917e-01,3.524698684941762195e-01,-7.544520009583824405e-02,4.126309711872968022e-01,3.887274482679831111e-02,-3.083142006482135489e-02,-2.008839817288110563e-03
4.565992450714111328e+01,3.916687244824009206e-01,-1.064839931847029880e-01,4.106221313700086917e-01,3.524698684941762195e-01,-7.544520009583824405e-02,4.126309711872968022e-01,3.919885598822470119e-02,-3.103879308886474397e-02,-2.008839817288110563e-03
4.567994379997253418e+01,3.920034493647021057e-01,-1.066936128803777778e-01,4.106221313700086917e-01,3.526220024236852990e-01,-7.556024857474388789e-02,4.126328837692844753e-01,3.938144694101680665e-02,-3.113336430563388990e-02,-2.010752399275783642e-03
4.569971013069152832e+01,3.923303536544621717e-01,-1.068951199264525365e-01,4.106221313700086917e-01,3.531533333608815606e-01,-7.596205779847975403e-02,4.126395635019598496e-01,3.917702029358061111e-02,-3.093306212797278243e-02,-2.017432131951157892e-03
4.571974182128906250e+01,3.926616166546337272e-01,-1.070960151706149555e-01,4.106221313700086917e-01,3.531533333608815606e-01,-7.596205779847975403e-02,4.126395635019598496e-01,3.950828329375216663e-02,-3.113395737213520142e-02,-2.017432131951157892e-03
4.574000978469848633e+01,3.929924061540265301e-01,-1.072932512517296710e-01,4.106221313700086917e-01,3.531533333608815606e-01,-7.596205779847975403e-02,4.126395635019598496e-01,3.983907279314496952e-02,-3.133119345324991700e-02,-2.017432131951157892e-03
4.575993084907531738e+01,3.933203362280678350e-01,-1.074853973365666598e-01,4.106221313700086917e-01,3.531533333608815606e-01,-7.596205779847975403e-02,4.126395635019598496e-01,4.016700286718627444e-02,-3.152333953808690581e-02,-2.017432131951157892e-03
4.577983474731445312e+01,3.936446734555790750e-01,-1.076720646656777469e-01,4.106221313700086917e-01,3.532944480059838632e-01,-7.607391407866059829e-02,4.126440076000317259e-01,4.035022544959521174e-02,-3.159815058701714863e-02,-2.021876230023034182e-03
4.579971933364868164e+01,3.939685394384223605e-01,-1.078550544810241291e-01,4.106221313700086917e-01,3.537830801891851951e-01,-7.646123446167198134e-02,4.126593960052652443e-01,4.018545924923716539e-02,-3.139382001935214772e-02,-2.037264635256552658e-03
4.581983304023742676e+01,3.942934964149553134e-01,-1.080351799202728114e-01,4.106221313700086917e-01,3.537830801891851951e-01,-7.646123446167198134e-02,4.126593960052652443e-01,4.051041622577011836e-02,-3.157394545860083002e-02,-2.037264635256552658e-03
4.584016323089599609e+01,3.946210212332166289e-01,-1.082131387119031896e-01,4.106221313700086917e-01,3.537830801891851951e-01,-7.646123446167198134e-02,4.126593960052652443e-01,4.083794104403143388e-02,-3.175190425023120822e-02,-2.037264635256552658e-03
4.585980200767517090e+01,3.949362612459718092e-01,-1.083809594212835903e-01,4.106221313700086917e-01,3.537830801891851951e-01,-7.646123446167198134e-02,4.126593960052652443e-01,4.115318105678661409e-02,-3.191972495961160894e-02,-2.037264635256552658e-03
4.587982964515686035e+01,3.952578821276473420e-01,-1.085486153040239599e-01,4.106221313700086917e-01,3.539321348008035995e-01,-7.656544994432487594e-02,4.126611280453596486e-01,4.132574732684374252e-02,-3.198316535969908392e-02,-2.038996675350956966e-03
4.589975833892822266e+01,3.955762964979839813e-01,-1.087109946950435974e-01,4.106221313700086917e-01,3.544438249908853922e-01,-7.692321170391830387e-02,4.126670739729327853e-01,4.113247150709858913e-02,-3.178778299112529349e-02,-2.044942602924093578e-03
4.591991257667541504e+01,3.958947240821186209e-01,-1.088697313794246002e-01,4.106221313700086917e-01,3.544438249908853922e-01,-7.692321170391830387e-02,4.126670739729327853e-01,4.145089909123322869e-02,-3.194651967550629634e-02,-2.044942602924093578e-03
4.593975853919982910e+01,3.962101638363794698e-01,-1.090233180543653119e-01,4.106221313700086917e-01,3.544438249908853922e-01,-7.692321170391830387e-02,4.126670739729327853e-01,4.176633884549407760e-02,-3.210010635044700800e-02,-2.044942602924093578e-03
4.595976161956787109e+01,3.965253080151530107e-01,-1.091730596962198346e-01,4.106221313700086917e-01,3.544438249908853922e-01,-7.692321170391830387e-02,4.126670739729327853e-01,4.208148302426761855e-02,-3.224984799230153076e-02,-2.044942602924093578e-03
4.597985649108886719e+01,3.968402562937927702e-01,-1.093189484209528550e-01,4.106221313700086917e-01,3.546132557693456033e-01,-7.702202390828626066e-02,4.126667652156816857e-01,4.222700052444716690e-02,-3.229692451266659436e-02,-2.044633845672993999e-03
4.600005125999450684e+01,3.971560116257029649e-01,-1.094613723613816619e-01,4.106221313700086917e-01,3.551842432921712978e-01,-7.735502441923088057e-02,4.126657246931769718e-01,4.197176833353166714e-02,-3.210634794215078136e-02,-2.043593323168280129e-03
4.601982712745666504e+01,3.974628709860545950e-01,-1.095960374600342402e-01,4.106221313700086917e-01,3.551842432921712978e-01,-7.735502441923088057e-02,4.126657246931769718e-01,4.227862769388329722e-02,-3.224101304080335961e-02,-2.043593323168280129e-03
4.603979301452636719e+01,3.977728373726335254e-01,-1.097282523976993995e-01,4.106221313700086917e-01,3.551842432921712978e-01,-7.735502441923088057e-02,4.126657246931769718e-01,4.258859408046222761e-02,-3.237322797846851896e-02,-2.043593323168280129e-03
4.605970931053161621e+01,3.980802480824175982e-01,-1.098555265793225016e-01,4.106221313700086917e-01,3.551842432921712978e-01,-7.735502441923088057e-02,4.126657246931769718e-01,4.289600479024630042e-02,-3.250050216009162107e-02,-2.043593323168280129e-03
4.607976865768432617e+01,3.983881004317353369e-01,-1.099790742357206058e-01,4.106221313700086917e-01,3.552725966616310238e-01,-7.743173651959579795e-02,4.126692715610115747e-01,4.311550377010431312e-02,-3.254733771612480786e-02,-2.047140191002883025e-03
4.609962725639343262e+01,3.986923831489215808e-01,-1.100972785702522688e-01,4.106221313700086917e-01,3.556271123521627109e-01,-7.773954190833547162e-02,4.126835032797031566e-01,4.306527079675886993e-02,-3.235773666191679721e-02,-2.061371909694464932e-03
4.611972284317016602e+01,3.989974486832669198e-01,-1.102118164828149449e-01,4.106221313700086917e-01,3.556271123521627109e-01,-7.773954190833547162e-02,4.126835032797031566e-01,4.337033633110420894e-02,-3.247227457447947330e-02,-2.061371909694464932e-03
4.613986873626708984e+01,3.993019319245365018e-01,-1.103221027668052356e-01,4.106221313700086917e-01,3.556271123521627109e-01,-7.773954190833547162e-02,4.126835032797031566e-01,4.367481957237379087e-02,-3.258256085846976402e-02,-2.061371909694464932e-03
4.615992140769958496e+01,3.996023094045020874e-01,-1.104268852997242756e-01,4.106221313700086917e-01,3.556271123521627109e-01,-7.773954190833547162e-02,4.126835032797031566e-01,4.397519705233937648e-02,-3.268734339138880396e-02,-2.061371909694464932e-03
4.617993307113647461e+01,3.999025490578319020e-01,-1.105275638294731522e-01,4.106221313700086917e-01,3.557296207300459367e-01,-7.782604779254577443e-02,4.126709045965137879e-01,4.417292832778596523e-02,-3.270151603692737774e-02,-2.048773226505096190e-03
4.619966340065002441e+01,4.001995984432477615e-01,-1.106231127138574133e-01,4.106221313700086917e-01,3.560593545430660312e-01,-7.810430714693564203e-02,4.126303790128215132e-01,4.414024390018173039e-02,-3.251880556692177127e-02,-2.008247642812821532e-03
4.621980500221252441e+01,4.004976830997499793e-01,-1.107148645275830984e-01,4.106221313700086917e-01,3.560593545430660312e-01,-7.810430714693564203e-02,4.126303790128215132e-01,4.443832855668394810e-02,-3.261055738064745635e-02,-2.008247642812821532e-03
4.623994112014770508e+01,4.007937059881259145e-01,-1.108018157397445413e-01,4.106221313700086917e-01,3.560593545430660312e-01,-7.810430714693564203e-02,4.126303790128215132e-01,4.473435144505988337e-02,-3.269750859280889932e-02,-2.008247642812821532e-03
4.625974416732788086e+01,4.010883308160783089e-01,-1.108841617745439240e-01,4.106221313700086917e-01,3.560593545430660312e-01,-7.810430714693564203e-02,4.126303790128215132e-01,4.502897627301227779e-02,-3.277985462760828195e-02,-2.008247642812821532e-03
4.627998566627502441e+01,4.013810140325945741e-01,-1.109617489708674548e-01,4.106221313700086917e-01,3.561563690770919166e-01,-7.817940970273055956e-02,4.126472411630714987e-01,4.522464495550265751e-02,-3.278233926813689525e-02,-2.025109793062807029e-03
4.629964756965637207e+01,4.016712181729288900e-01,-1.110344569578751994e-01,4.106221313700086917e-01,3.564717369362830901e-01,-7.842354768142266452e-02,4.127020554265125041e-01,4.519948123664579986e-02,-3.261090927645253490e-02,-2.079924056503812402e-03
4.631977319717407227e+01,4.019621786196183044e-01,-1.111030593037505565e-01,4.106221313700086917e-01,3.564717369362830901e-01,-7.842354768142266452e-02,4.127020554265125041e-01,4.549044168333521432e-02,-3.267951162232789197e-02,-2.079924056503812402e-03
4.633985662460327148e+01,4.022494629460144910e-01,-1.111665005907432335e-01,4.106221313700086917e-01,3.564717369362830901e-01,-7.842354768142266452e-02,4.127020554265125041e-01,4.577772600973140094e-02,-3.274295290932056901e-02,-2.079924056503812402e-03
4.635978531837463379e+01,4.025365840863247557e-01,-1.112255665460667314e-01,4.106221313700086917e-01,3.564717369362830901e-01,-7.842354768142266452e-02,4.127020554265125041e-01,4.606484715004166564e-02,-3.280201886464406691e-02,-2.079924056503812402e-03
4.638221263885498047e+01,4.028229330601779123e-01,-1.112800758460392725e-01,4.106221313700086917e-01,3.566573417849934202e-01,-7.852785777923076971e-02,4.126708902499028886e-01,4.616559127518449213e-02,-3.275221806680850278e-02,-2.048758879894196916e-03
4.639987850189208984e+01,4.031046340155085561e-01,-1.113293380069780986e-01,4.106221313700086917e-01,3.569977590017892610e-01,-7.871917257206224872e-02,4.126137303063124318e-01,4.610687501371929509e-02,-3.261016543491584985e-02,-1.991598936303740075e-03
4.641979932785034180e+01,4.033872137621457021e-01,-1.113743286822437006e-01,4.106221313700086917e-01,3.569977590017892610e-01,-7.871917257206224872e-02,4.126137303063124318e-01,4.638945476035644111e-02,-3.265515611018145192e-02,-1.991598936303740075e-03
4.643979930877685547e+01,4.036675316795884649e-01,-1.114145012176810112e-01,4.106221313700086917e-01,3.569977590017892610e-01,-7.871917257206224872e-02,4.126137303063124318e-01,4.666977267779920391e-02,-3.269532864561876251e-02,-1.991598936303740075e-03
4.645986652374267578e+01,4.039469276245996054e-01,-1.114500430525448005e-01,4.106221313700086917e-01,3.569977590017892610e-01,-7.871917257206224872e-02,4.126137303063124318e-01,4.694916862281034442e-02,-3.273087048048255177e-02,-1.991598936303740075e-03
4.647976136207580566e+01,4.042236113444411250e-01,-1.114807331345901015e-01,4.106221313700086917e-01,3.570690436938335766e-01,-7.877636687794942194e-02,4.126275568086698042e-01,4.715456765060754840e-02,-3.270436625664067953e-02,-2.005425438661112558e-03
4.649978923797607422e+01,4.044995972454393240e-01,-1.115067960474055708e-01,4.106221313700086917e-01,3.573103892963199191e-01,-7.897000724893606105e-02,4.126743686198178773e-01,4.718920794911940497e-02,-3.253678879846950978e-02,-2.052237249809185649e-03
4.651984238624572754e+01,4.047744988751337258e-01,-1.115281559492767582e-01,4.106221313700086917e-01,3.573103892963199191e-01,-7.897000724893606105e-02,4.126743686198178773e-01,4.746410957881380677e-02,-3.255814870034069719e-02,-2.052237249809185649e-03
4.653975892066955566e+01,4.050453810381787201e-01,-1.115446289819427839e-01,4.106221313700086917e-01,3.573103892963199191e-01,-7.897000724893606105e-02,4.126743686198178773e-01,4.773499174185880101e-02,-3.257462173300672281e-02,-2.052237249809185649e-03
4.656092047691345215e+01,4.053313583822677479e-01,-1.115569990016065799e-01,4.106221313700086917e-01,3.573103892963199191e-01,-7.897000724893606105e-02,4.126743686198178773e-01,4.802096908594782887e-02,-3.258699175267051884e-02,-2.052237249809185649e-03
4.657983088493347168e+01,4.055859499490385156e-01,-1.115635909897159245e-01,4.106221313700086917e-01,3.574013324494275667e-01,-7.902931978139171587e-02,4.126680849496926484e-01,4.818461749961094887e-02,-3.253427120832420860e-02,-2.045953579683956747e-03
4.659984588623046875e+01,4.058536999756999220e-01,-1.115659467209503541e-01,4.106221313700086917e-01,3.577120520714411889e-01,-7.923196909621668671e-02,4.126466159381238508e-01,4.814164790425873308e-02,-3.233397762473366743e-02,-2.024484568115159089e-03
4.661980605125427246e+01,4.061186089712222613e-01,-1.115635736435807712e-01,4.106221313700086917e-01,3.577120520714411889e-01,-7.923196909621668671e-02,4.126466159381238508e-01,4.840655689978107246e-02,-3.233160454736408451e-02,-2.024484568115159089e-03
4.663973927497863770e+01,4.063826238750649078e-01,-1.115564647041918100e-01,4.106221313700086917e-01,3.577120520714411889e-01,-7.923196909621668671e-02,4.126466159381238508e-01,4.867057180362371893e-02,-3.232449560797512333e-02,-2.024484568115159089e-03
4.665974712371826172e+01,4.066451154238492904e-01,-1.115446117074897076e-01,4.106221313700086917e-01,3.577120520714411889e-01,-7.923196909621668671e-02,4.126466159381238508e-01,4.893306335240810157e-02,-3.231264261127302084e-02,-2.024484568115159089e-03
4.667977809906005859e+01,4.069056239336900638e-01,-1.115280397039891958e-01,4.106221313700086917e-01,3.577717090495185492e-01,-7.927063885983334779e-02,4.126538927029621551e-01,4.913391488417151454e-02,-3.225740084415584796e-02,-2.031761332953463395e-03
4.670012688636779785e+01,4.071684676420634363e-01,-1.115063691673225388e-01,4.106221313700086917e-01,3.579869822564898385e-01,-7.941017935106955972e-02,4.126801510310506571e-01,4.918148538557359783e-02,-3.209618981625297907e-02,-2.058019661041965431e-03
4.671985220909118652e+01,4.074216349177481322e-01,-1.114807033463548758e-01,4.106221313700086917e-01,3.579869822564898385e-01,-7.941017935106955972e-02,4.126801510310506571e-01,4.943465266125829372e-02,-3.207052399528531605e-02,-2.058019661041965431e-03
4.673981118202209473e+01,4.076775332391092688e-01,-1.114498865828862650e-01,4.106221313700086917e-01,3.579869822564898385e-01,-7.941017935106955972e-02,4.126801510310506571e-01,4.969055098261943026e-02,-3.203970723181670532e-02,-2.058019661041965431e-03
4.675988912582397461e+01,4.079304931097451070e-01,-1.114145121832306740e-01,4.106221313700086917e-01,3.579869822564898385e-01,-7.941017935106955972e-02,4.126801510310506571e-01,4.994351085325526851e-02,-3.200433283216111424e-02,-2.058019661041965431e-03
4.677997946739196777e+01,4.081834101293718153e-01,-1.113741638255194011e-01,4.106221313700086917e-01,3.580551324182358885e-01,-7.945289463834724619e-02,4.126724883563173130e-01,5.012827771113592679e-02,-3.192126918717215489e-02,-2.050356986308621288e-03
4.679978108406066895e+01,4.084328551279692299e-01,-1.113293933198387653e-01,4.106221313700086917e-01,3.582823067879540857e-01,-7.959528341947438856e-02,4.126469453017110323e-01,5.015054834001514417e-02,-3.173410990036437673e-02,-2.024813931702340586e-03
4.681993699073791504e+01,4.086819366759358862e-01,-1.112796565156370376e-01,4.106221313700086917e-01,3.582823067879540857e-01,-7.959528341947438856e-02,4.126469453017110323e-01,5.039962988798180055e-02,-3.168437309616264907e-02,-2.024813931702340586e-03
4.683990883827209473e+01,4.089287492094268450e-01,-1.112253114256138431e-01,4.106221313700086917e-01,3.582823067879540857e-01,-7.959528341947438856e-02,4.126469453017110323e-01,5.064644242147275932e-02,-3.163002800613945453e-02,-2.024813931702340586e-03
4.685984396934509277e+01,4.091734937072585288e-01,-1.111663433462584394e-01,4.106221313700086917e-01,3.582823067879540857e-01,-7.959528341947438856e-02,4.126469453017110323e-01,5.089118691930444305e-02,-3.157105992678405082e-02,-2.024813931702340586e-03
4.687975621223449707e+01,4.094160439568501619e-01,-1.111028104445090092e-01,4.106221313700086917e-01,3.583402172523307838e-01,-7.962745911982102576e-02,4.126480363888768155e-01,5.107582670451937812e-02,-3.147535132468798347e-02,-2.025905018868123797e-03
4.689985942840576172e+01,4.096565505594971235e-01,-1.110347006981207835e-01,4.106221313700086917e-01,3.585454283244098872e-01,-7.974147668182987592e-02,4.126519027568887332e-01,5.111112223508723629e-02,-3.129322401629090755e-02,-2.029771386880041550e-03
4.691983580589294434e+01,4.098975752196030164e-01,-1.109612284031174928e-01,4.106221313700086917e-01,3.585454283244098872e-01,-7.974147668182987592e-02,4.126519027568887332e-01,5.135214689519312925e-02,-3.121975172128761689e-02,-2.029771386880041550e-03
4.694002628326416016e+01,4.101352623802199115e-01,-1.108835498825427035e-01,4.106221313700086917e-01,3.585454283244098872e-01,-7.974147668182987592e-02,4.126519027568887332e-01,5.158983405581002435e-02,-3.114207320071282759e-02,-2.029771386880041550e-03
4.695976495742797852e+01,4.103699390002663039e-01,-1.108016556081132670e-01,4.106221313700086917e-01,3.585454283244098872e-01,-7.974147668182987592e-02,4.126519027568887332e-01,5.182451067585641669e-02,-3.106017892628339105e-02,-2.029771386880041550e-03
4.697991371154785156e+01,4.106035688454240384e-01,-1.107148823505328811e-01,4.106221313700086917e-01,3.585939888045374113e-01,-7.977093696831004388e-02,4.126529876491970561e-01,5.200958004088662712e-02,-3.094394538222283719e-02,-2.030856279188364422e-03
4.699978303909301758e+01,4.108348882199225338e-01,-1.106236982553616410e-01,4.106221313700086917e-01,3.587606048989965268e-01,-7.987201829745013693e-02,4.126567100283589085e-01,5.207428332092600698e-02,-3.075167995791150410e-02,-2.034578658350216784e-03
4.701971793174743652e+01,4.110654487808567681e-01,-1.105274796843640495e-01,4.106221313700086917e-01,3.587606048989965268e-01,-7.987201829745013693e-02,4.126567100283589085e-01,5.230484388186024125e-02,-3.065546138691391254e-02,-2.034578658350216784e-03
4.703989219665527344e+01,4.112940039561975292e-01,-1.104267237119137546e-01,4.106221313700086917e-01,3.587606048989965268e-01,-7.987201829745013693e-02,4.126567100283589085e-01,5.253339905720100234e-02,-3.055470541446361765e-02,-2.034578658350216784e-03
4.705982542037963867e+01,4.115214910998303832e-01,-1.103210035571437070e-01,4.106221313700086917e-01,3.587606048989965268e-01,-7.987201829745013693e-02,4.126567100283589085e-01,5.276088620083385639e-02,-3.044898525969357006e-02,-2.034578658350216784e-03
4.708010315895080566e+01,4.117463603045962151e-01,-1.102110476850682863e-01,4.106221313700086917e-01,3.588007233810845964e-01,-7.989844044916517840e-02,4.126654350972915886e-01,5.294563692351161865e-02,-3.031260723590310791e-02,-2.043303727282896887e-03
4.709973645210266113e+01,4.119673595687868284e-01,-1.100975792519563179e-01,4.106221313700086917e-01,3.589251237922292392e-01,-7.998037093022024313e-02,4.126924900132803442e-01,5.304223577655758914e-02,-3.011720832173607476e-02,-2.070358643271652532e-03
